지점,지점명,일시,시정(10m)
133,대전,2023-02-01 23:00,4406
133,대전,2023-02-02 00:00,3983
133,대전,2023-02-02 01:00,3832
133,대전,2023-02-02 02:00,3575
133,대전,2023-02-02 03:00,3569
133,대전,2023-02-02 04:00,3493
133,대전,2023-02-02 05:00,3348
133,대전,2023-02-02 06:00,3541
133,대전,2023-02-02 07:00,2972
133,대전,2023-02-02 08:00,3391
133,대전,2023-02-02 09:00,3400
133,대전,2023-02-02 10:00,3399
133,대전,2023-02-02 11:00,3380
133,대전,2023-02-02 12:00,3578
133,대전,2023-02-02 13:00,3944
133,대전,2023-02-02 14:00,3961
133,대전,2023-02-02 15:00,4347
133,대전,2023-02-02 16:00,4119
133,대전,2023-02-02 17:00,4494
133,대전,2023-02-02 18:00,5000
133,대전,2023-02-02 19:00,5000
133,대전,2023-02-02 20:00,4444
133,대전,2023-02-02 21:00,4117
133,대전,2023-02-02 22:00,3467
133,대전,2023-02-02 23:00,3422
133,대전,2023-02-03 00:00,3343
133,대전,2023-02-03 01:00,3502
133,대전,2023-02-03 02:00,3304
133,대전,2023-02-03 03:00,3310
133,대전,2023-02-03 04:00,3484
133,대전,2023-02-03 05:00,3409
133,대전,2023-02-03 06:00,3343
133,대전,2023-02-03 07:00,3151
133,대전,2023-02-03 08:00,3295
133,대전,2023-02-03 09:00,3319
133,대전,2023-02-03 10:00,3094
133,대전,2023-02-03 11:00,3451
133,대전,2023-02-03 12:00,3603
133,대전,2023-02-03 13:00,4513
133,대전,2023-02-03 14:00,4976
133,대전,2023-02-03 15:00,4899
133,대전,2023-02-03 16:00,4953
133,대전,2023-02-03 17:00,4729
133,대전,2023-02-03 18:00,3053
133,대전,2023-02-03 19:00,3060
133,대전,2023-02-03 20:00,3499
133,대전,2023-02-03 21:00,3645
133,대전,2023-02-03 22:00,3596
133,대전,2023-02-03 23:00,3708
133,대전,2023-02-04 00:00,3912
133,대전,2023-02-04 01:00,3785
133,대전,2023-02-04 02:00,3315
133,대전,2023-02-04 03:00,2960
133,대전,2023-02-04 04:00,2973
133,대전,2023-02-04 05:00,2604
133,대전,2023-02-04 06:00,2489
133,대전,2023-02-04 07:00,2383
133,대전,2023-02-04 08:00,2220
133,대전,2023-02-04 09:00,2262
133,대전,2023-02-04 10:00,2448
133,대전,2023-02-04 11:00,2361
133,대전,2023-02-04 12:00,2215
133,대전,2023-02-04 13:00,2159
133,대전,2023-02-04 14:00,2263
133,대전,2023-02-04 15:00,2249
133,대전,2023-02-04 16:00,2259
133,대전,2023-02-04 17:00,2282
133,대전,2023-02-04 18:00,2060
133,대전,2023-02-04 19:00,1956
133,대전,2023-02-04 20:00,1622
133,대전,2023-02-04 21:00,1505
133,대전,2023-02-04 22:00,1466
133,대전,2023-02-04 23:00,1328
133,대전,2023-02-05 00:00,1213
133,대전,2023-02-05 01:00,1125
133,대전,2023-02-05 02:00,1001
133,대전,2023-02-05 03:00,946
133,대전,2023-02-05 04:00,836
133,대전,2023-02-05 05:00,754
133,대전,2023-02-05 06:00,733
133,대전,2023-02-05 07:00,649
133,대전,2023-02-05 08:00,633
133,대전,2023-02-05 09:00,756
133,대전,2023-02-05 10:00,917
133,대전,2023-02-05 11:00,1132
133,대전,2023-02-05 12:00,1167
133,대전,2023-02-05 13:00,1505
133,대전,2023-02-05 14:00,1689
133,대전,2023-02-05 15:00,1914
133,대전,2023-02-05 16:00,1887
133,대전,2023-02-05 17:00,1914
133,대전,2023-02-05 18:00,1726
133,대전,2023-02-05 19:00,1711
133,대전,2023-02-05 20:00,1463
133,대전,2023-02-05 21:00,1323
133,대전,2023-02-05 22:00,1186
133,대전,2023-02-05 23:00,1015
133,대전,2023-02-06 00:00,946
133,대전,2023-02-06 01:00,862
133,대전,2023-02-06 02:00,781
133,대전,2023-02-06 03:00,690
133,대전,2023-02-06 04:00,629
133,대전,2023-02-06 05:00,564
133,대전,2023-02-06 06:00,530
133,대전,2023-02-06 07:00,435
133,대전,2023-02-06 08:00,500
133,대전,2023-02-06 09:00,575
133,대전,2023-02-06 10:00,756
133,대전,2023-02-06 11:00,810
133,대전,2023-02-06 12:00,823
133,대전,2023-02-06 13:00,1041
133,대전,2023-02-06 14:00,1390
133,대전,2023-02-06 15:00,1802
133,대전,2023-02-06 16:00,1279
133,대전,2023-02-06 17:00,1722
133,대전,2023-02-06 18:00,1575
133,대전,2023-02-06 19:00,1508
133,대전,2023-02-06 20:00,1347
133,대전,2023-02-06 21:00,1207
133,대전,2023-02-06 22:00,1234
133,대전,2023-02-06 23:00,1178
133,대전,2023-02-07 00:00,1159
133,대전,2023-02-07 01:00,993
133,대전,2023-02-07 02:00,943
133,대전,2023-02-07 03:00,832
133,대전,2023-02-07 04:00,719
133,대전,2023-02-07 05:00,597
133,대전,2023-02-07 06:00,586
133,대전,2023-02-07 07:00,521
133,대전,2023-02-07 08:00,512
133,대전,2023-02-07 09:00,504
133,대전,2023-02-07 10:00,430
133,대전,2023-02-07 11:00,700
133,대전,2023-02-07 12:00,872
133,대전,2023-02-07 13:00,1052
133,대전,2023-02-07 14:00,1124
133,대전,2023-02-07 15:00,1926
133,대전,2023-02-07 16:00,1233
133,대전,2023-02-07 17:00,1002
133,대전,2023-02-07 18:00,1048
133,대전,2023-02-07 19:00,928
133,대전,2023-02-07 20:00,659
133,대전,2023-02-07 21:00,583
133,대전,2023-02-07 22:00,507
133,대전,2023-02-07 23:00,408
133,대전,2023-02-08 00:00,433
133,대전,2023-02-08 01:00,362
133,대전,2023-02-08 02:00,321
133,대전,2023-02-08 03:00,292
133,대전,2023-02-08 04:00,274
133,대전,2023-02-08 05:00,280
133,대전,2023-02-08 06:00,239
133,대전,2023-02-08 07:00,244
133,대전,2023-02-08 08:00,245
133,대전,2023-02-08 09:00,309
133,대전,2023-02-08 10:00,333
133,대전,2023-02-08 11:00,383
133,대전,2023-02-08 12:00,696
133,대전,2023-02-08 13:00,1316
133,대전,2023-02-08 14:00,1407
133,대전,2023-02-08 15:00,1849
133,대전,2023-02-08 16:00,2151
133,대전,2023-02-08 17:00,2161
133,대전,2023-02-08 18:00,1816
133,대전,2023-02-08 19:00,1685
133,대전,2023-02-08 20:00,2106
133,대전,2023-02-08 21:00,2180
133,대전,2023-02-08 22:00,2382
133,대전,2023-02-08 23:00,2303
133,대전,2023-02-09 00:00,2267
133,대전,2023-02-09 01:00,2131
133,대전,2023-02-09 02:00,2124
133,대전,2023-02-09 03:00,2054
133,대전,2023-02-09 04:00,1946
133,대전,2023-02-09 05:00,1762
133,대전,2023-02-09 06:00,1433
133,대전,2023-02-09 07:00,1258
133,대전,2023-02-09 08:00,1147
133,대전,2023-02-09 09:00,1087
133,대전,2023-02-09 10:00,1356
133,대전,2023-02-09 11:00,1435
133,대전,2023-02-09 12:00,1614
133,대전,2023-02-09 13:00,1807
133,대전,2023-02-09 14:00,2075
133,대전,2023-02-09 15:00,2024
133,대전,2023-02-09 16:00,1887
133,대전,2023-02-09 17:00,1734
133,대전,2023-02-09 18:00,1938
133,대전,2023-02-09 19:00,2379
133,대전,2023-02-09 20:00,2973
133,대전,2023-02-09 21:00,3518
133,대전,2023-02-09 22:00,1781
133,대전,2023-02-09 23:00,799
133,대전,2023-02-10 00:00,643
133,대전,2023-02-10 01:00,839
133,대전,2023-02-10 02:00,424
133,대전,2023-02-10 03:00,603
133,대전,2023-02-10 04:00,684
133,대전,2023-02-10 05:00,592
133,대전,2023-02-10 06:00,1024
133,대전,2023-02-10 07:00,514
133,대전,2023-02-10 08:00,365
133,대전,2023-02-10 09:00,722
133,대전,2023-02-10 10:00,1238
133,대전,2023-02-10 11:00,1403
133,대전,2023-02-10 12:00,1972
133,대전,2023-02-10 13:00,2248
133,대전,2023-02-10 14:00,2612
133,대전,2023-02-10 15:00,2037
133,대전,2023-02-10 16:00,1321
133,대전,2023-02-10 17:00,1005
133,대전,2023-02-10 18:00,1092
133,대전,2023-02-10 19:00,1010
133,대전,2023-02-10 20:00,1002
133,대전,2023-02-10 21:00,825
133,대전,2023-02-10 22:00,790
133,대전,2023-02-10 23:00,489
133,대전,2023-02-11 00:00,456
133,대전,2023-02-11 01:00,218
133,대전,2023-02-11 02:00,270
133,대전,2023-02-11 03:00,274
133,대전,2023-02-11 04:00,235
133,대전,2023-02-11 05:00,279
133,대전,2023-02-11 06:00,262
133,대전,2023-02-11 07:00,157
133,대전,2023-02-11 08:00,132
133,대전,2023-02-11 09:00,163
133,대전,2023-02-11 10:00,195
133,대전,2023-02-11 11:00,263
133,대전,2023-02-11 12:00,372
133,대전,2023-02-11 13:00,480
133,대전,2023-02-11 14:00,591
133,대전,2023-02-11 15:00,674
133,대전,2023-02-11 16:00,617
133,대전,2023-02-11 17:00,618
133,대전,2023-02-11 18:00,571
133,대전,2023-02-11 19:00,527
133,대전,2023-02-11 20:00,362
133,대전,2023-02-11 21:00,323
133,대전,2023-02-11 22:00,258
133,대전,2023-02-11 23:00,204
133,대전,2023-02-12 00:00,196
133,대전,2023-02-12 01:00,181
133,대전,2023-02-12 02:00,9
133,대전,2023-02-12 03:00,13
133,대전,2023-02-12 04:00,6
133,대전,2023-02-12 05:00,8
133,대전,2023-02-12 06:00,12
133,대전,2023-02-12 07:00,16
133,대전,2023-02-12 08:00,14
133,대전,2023-02-12 09:00,22
133,대전,2023-02-12 10:00,85
133,대전,2023-02-12 11:00,188
133,대전,2023-02-12 12:00,286
133,대전,2023-02-12 13:00,437
133,대전,2023-02-12 14:00,455
133,대전,2023-02-12 15:00,655
133,대전,2023-02-12 16:00,609
133,대전,2023-02-12 17:00,468
133,대전,2023-02-12 18:00,441
133,대전,2023-02-12 19:00,528
133,대전,2023-02-12 20:00,576
133,대전,2023-02-12 21:00,554
133,대전,2023-02-12 22:00,634
133,대전,2023-02-12 23:00,609
133,대전,2023-02-13 00:00,754
133,대전,2023-02-13 01:00,1178
133,대전,2023-02-13 02:00,938
133,대전,2023-02-13 03:00,995
133,대전,2023-02-13 04:00,1214
133,대전,2023-02-13 05:00,1315
133,대전,2023-02-13 06:00,1278
133,대전,2023-02-13 07:00,1162
133,대전,2023-02-13 08:00,1021
133,대전,2023-02-13 09:00,1052
133,대전,2023-02-13 10:00,1261
133,대전,2023-02-13 11:00,2028
133,대전,2023-02-13 12:00,2585
133,대전,2023-02-13 13:00,3308
133,대전,2023-02-13 14:00,2855
133,대전,2023-02-13 15:00,2207
133,대전,2023-02-13 16:00,2536
133,대전,2023-02-13 17:00,2707
133,대전,2023-02-13 18:00,2515
133,대전,2023-02-13 19:00,2459
133,대전,2023-02-13 20:00,1565
133,대전,2023-02-13 21:00,1253
133,대전,2023-02-13 22:00,1250
133,대전,2023-02-13 23:00,1110
133,대전,2023-02-14 00:00,1081
133,대전,2023-02-14 01:00,1029
133,대전,2023-02-14 02:00,922
133,대전,2023-02-14 03:00,756
133,대전,2023-02-14 04:00,734
133,대전,2023-02-14 05:00,728
133,대전,2023-02-14 06:00,741
133,대전,2023-02-14 07:00,810
133,대전,2023-02-14 08:00,897
133,대전,2023-02-14 09:00,1326
133,대전,2023-02-14 10:00,1651
133,대전,2023-02-14 11:00,1869
133,대전,2023-02-14 12:00,2371
133,대전,2023-02-14 13:00,2160
133,대전,2023-02-14 14:00,2524
133,대전,2023-02-14 15:00,3360
133,대전,2023-02-14 16:00,3489
133,대전,2023-02-14 17:00,2385
133,대전,2023-02-14 18:00,2265
133,대전,2023-02-14 19:00,2315
133,대전,2023-02-14 20:00,2059
133,대전,2023-02-14 21:00,1930
133,대전,2023-02-14 22:00,1902
133,대전,2023-02-14 23:00,1892
133,대전,2023-02-15 00:00,1962
133,대전,2023-02-15 01:00,1535
133,대전,2023-02-15 02:00,1639
133,대전,2023-02-15 03:00,1646
133,대전,2023-02-15 04:00,1899
133,대전,2023-02-15 05:00,2772
133,대전,2023-02-15 06:00,5000
133,대전,2023-02-15 07:00,5000
133,대전,2023-02-15 08:00,5000
133,대전,2023-02-15 09:00,5000
133,대전,2023-02-15 10:00,5000
133,대전,2023-02-15 11:00,5000
133,대전,2023-02-15 12:00,5000
133,대전,2023-02-15 13:00,5000
133,대전,2023-02-15 14:00,4950
133,대전,2023-02-15 15:00,4992
133,대전,2023-02-15 16:00,5000
133,대전,2023-02-15 17:00,5000
133,대전,2023-02-15 18:00,4965
133,대전,2023-02-15 19:00,5000
133,대전,2023-02-15 20:00,4963
133,대전,2023-02-15 21:00,4885
133,대전,2023-02-15 22:00,4638
133,대전,2023-02-15 23:00,4861
133,대전,2023-02-16 00:00,4157
133,대전,2023-02-16 01:00,3910
133,대전,2023-02-16 02:00,3941
133,대전,2023-02-16 03:00,4058
133,대전,2023-02-16 04:00,3837
133,대전,2023-02-16 05:00,3374
133,대전,2023-02-16 06:00,824
133,대전,2023-02-16 07:00,690
133,대전,2023-02-16 08:00,607
133,대전,2023-02-16 09:00,760
133,대전,2023-02-16 10:00,795
133,대전,2023-02-16 11:00,761
133,대전,2023-02-16 12:00,905
133,대전,2023-02-16 13:00,1179
133,대전,2023-02-16 14:00,1529
133,대전,2023-02-16 15:00,2919
133,대전,2023-02-16 16:00,3951
133,대전,2023-02-16 17:00,4407
133,대전,2023-02-16 18:00,4390
133,대전,2023-02-16 19:00,4161
133,대전,2023-02-16 20:00,3988
133,대전,2023-02-16 21:00,3456
133,대전,2023-02-16 22:00,3341
133,대전,2023-02-16 23:00,2916
133,대전,2023-02-17 00:00,2512
133,대전,2023-02-17 01:00,2311
133,대전,2023-02-17 02:00,2225
133,대전,2023-02-17 03:00,2095
133,대전,2023-02-17 04:00,2072
133,대전,2023-02-17 05:00,2100
133,대전,2023-02-17 06:00,1879
133,대전,2023-02-17 07:00,1792
133,대전,2023-02-17 08:00,1691
133,대전,2023-02-17 09:00,1565
133,대전,2023-02-17 10:00,1537
133,대전,2023-02-17 11:00,1769
133,대전,2023-02-17 12:00,1717
133,대전,2023-02-17 13:00,1348
133,대전,2023-02-17 14:00,1370
133,대전,2023-02-17 15:00,1423
133,대전,2023-02-17 16:00,1561
133,대전,2023-02-17 17:00,1495
133,대전,2023-02-17 18:00,1482
133,대전,2023-02-17 19:00,1267
133,대전,2023-02-17 20:00,1394
133,대전,2023-02-17 21:00,1456
133,대전,2023-02-17 22:00,1506
133,대전,2023-02-17 23:00,1471
133,대전,2023-02-18 00:00,1481
133,대전,2023-02-18 01:00,1427
133,대전,2023-02-18 02:00,1458
133,대전,2023-02-18 03:00,1271
133,대전,2023-02-18 04:00,1341
133,대전,2023-02-18 05:00,1401
133,대전,2023-02-18 06:00,1176
133,대전,2023-02-18 07:00,1136
133,대전,2023-02-18 08:00,1229
133,대전,2023-02-18 09:00,1234
133,대전,2023-02-18 10:00,1211
133,대전,2023-02-18 11:00,1196
133,대전,2023-02-18 12:00,1172
133,대전,2023-02-18 13:00,1173
133,대전,2023-02-18 14:00,1307
133,대전,2023-02-18 15:00,1510
133,대전,2023-02-18 16:00,1506
133,대전,2023-02-18 17:00,1689
133,대전,2023-02-18 18:00,2876
133,대전,2023-02-18 19:00,2244
133,대전,2023-02-18 20:00,1160
133,대전,2023-02-18 21:00,1384
133,대전,2023-02-18 22:00,1161
133,대전,2023-02-18 23:00,710
133,대전,2023-02-19 00:00,350
133,대전,2023-02-19 01:00,275
133,대전,2023-02-19 02:00,144
133,대전,2023-02-19 03:00,158
133,대전,2023-02-19 04:00,247
133,대전,2023-02-19 05:00,510
133,대전,2023-02-19 06:00,585
133,대전,2023-02-19 07:00,451
133,대전,2023-02-19 08:00,417
133,대전,2023-02-19 09:00,419
133,대전,2023-02-19 10:00,497
133,대전,2023-02-19 11:00,596
133,대전,2023-02-19 12:00,590
133,대전,2023-02-19 13:00,800
133,대전,2023-02-19 14:00,2211
133,대전,2023-02-19 15:00,4993
133,대전,2023-02-19 16:00,5000
133,대전,2023-02-19 17:00,4977
133,대전,2023-02-19 18:00,4923
133,대전,2023-02-19 19:00,5000
133,대전,2023-02-19 20:00,4998
133,대전,2023-02-19 21:00,4987
133,대전,2023-02-19 22:00,4981
133,대전,2023-02-19 23:00,4762
133,대전,2023-02-20 00:00,4455
133,대전,2023-02-20 01:00,4184
133,대전,2023-02-20 02:00,4206
133,대전,2023-02-20 03:00,4137
133,대전,2023-02-20 04:00,3394
133,대전,2023-02-20 05:00,4005
133,대전,2023-02-20 06:00,3810
133,대전,2023-02-20 07:00,3560
133,대전,2023-02-20 08:00,3307
133,대전,2023-02-20 09:00,3338
133,대전,2023-02-20 10:00,3354
133,대전,2023-02-20 11:00,3944
133,대전,2023-02-20 12:00,4656
133,대전,2023-02-20 13:00,5000
133,대전,2023-02-20 14:00,5000
133,대전,2023-02-20 15:00,5000
133,대전,2023-02-20 16:00,5000
133,대전,2023-02-20 17:00,5000
133,대전,2023-02-20 18:00,5000
133,대전,2023-02-20 19:00,5000
133,대전,2023-02-20 20:00,5000
133,대전,2023-02-20 21:00,4964
133,대전,2023-02-20 22:00,4954
133,대전,2023-02-20 23:00,4789
133,대전,2023-02-21 00:00,4370
133,대전,2023-02-21 01:00,4150
133,대전,2023-02-21 02:00,3816
133,대전,2023-02-21 03:00,3740
133,대전,2023-02-21 04:00,4173
133,대전,2023-02-21 05:00,3964
133,대전,2023-02-21 06:00,3860
133,대전,2023-02-21 07:00,3601
133,대전,2023-02-21 08:00,3718
133,대전,2023-02-21 09:00,3816
133,대전,2023-02-21 10:00,3687
133,대전,2023-02-21 11:00,3671
133,대전,2023-02-21 12:00,4154
133,대전,2023-02-21 13:00,4204
133,대전,2023-02-21 14:00,4835
133,대전,2023-02-21 15:00,4915
133,대전,2023-02-21 16:00,4924
133,대전,2023-02-21 17:00,4948
133,대전,2023-02-21 18:00,4946
133,대전,2023-02-21 19:00,4945
133,대전,2023-02-21 20:00,4730
133,대전,2023-02-21 21:00,4009
133,대전,2023-02-21 22:00,3796
133,대전,2023-02-21 23:00,3492
133,대전,2023-02-22 00:00,3537
133,대전,2023-02-22 01:00,3517
133,대전,2023-02-22 02:00,3322
133,대전,2023-02-22 03:00,3206
133,대전,2023-02-22 04:00,2927
133,대전,2023-02-22 05:00,2589
133,대전,2023-02-22 06:00,2330
133,대전,2023-02-22 07:00,2275
133,대전,2023-02-22 08:00,2139
133,대전,2023-02-22 09:00,2444
133,대전,2023-02-22 10:00,2602
133,대전,2023-02-22 11:00,3360
133,대전,2023-02-22 12:00,3886
133,대전,2023-02-22 13:00,4605
133,대전,2023-02-22 14:00,5000
133,대전,2023-02-22 15:00,5000
133,대전,2023-02-22 16:00,5000
133,대전,2023-02-22 17:00,4993
133,대전,2023-02-22 18:00,4833
133,대전,2023-02-22 19:00,4284
133,대전,2023-02-22 20:00,3486
133,대전,2023-02-22 21:00,3587
133,대전,2023-02-22 22:00,3527
133,대전,2023-02-22 23:00,4700
133,대전,2023-02-23 00:00,4717
133,대전,2023-02-23 01:00,3637
133,대전,2023-02-23 02:00,3199
133,대전,2023-02-23 03:00,3101
133,대전,2023-02-23 04:00,2909
133,대전,2023-02-23 05:00,2754
133,대전,2023-02-23 06:00,2749
133,대전,2023-02-23 07:00,2808
133,대전,2023-02-23 08:00,2253
133,대전,2023-02-23 09:00,3073
133,대전,2023-02-23 10:00,3008
133,대전,2023-02-23 11:00,3559
133,대전,2023-02-23 12:00,3574
133,대전,2023-02-23 13:00,3784
133,대전,2023-02-23 14:00,3313
133,대전,2023-02-23 15:00,2815
133,대전,2023-02-23 16:00,2410
133,대전,2023-02-23 17:00,2204
133,대전,2023-02-23 18:00,2060
133,대전,2023-02-23 19:00,2013
133,대전,2023-02-23 20:00,2200
133,대전,2023-02-23 21:00,2260
133,대전,2023-02-23 22:00,2175
133,대전,2023-02-23 23:00,2125
133,대전,2023-02-24 00:00,1973
133,대전,2023-02-24 01:00,1933
133,대전,2023-02-24 02:00,1945
133,대전,2023-02-24 03:00,1744
133,대전,2023-02-24 04:00,1475
133,대전,2023-02-24 05:00,1337
133,대전,2023-02-24 06:00,1196
133,대전,2023-02-24 07:00,1198
133,대전,2023-02-24 08:00,1170
133,대전,2023-02-24 09:00,1170
133,대전,2023-02-24 10:00,785
133,대전,2023-02-24 11:00,565
133,대전,2023-02-24 12:00,593
133,대전,2023-02-24 13:00,934
133,대전,2023-02-24 14:00,1674
133,대전,2023-02-24 15:00,1909
133,대전,2023-02-24 16:00,4247
133,대전,2023-02-24 17:00,3452
133,대전,2023-02-24 18:00,3532
133,대전,2023-02-24 19:00,3981
133,대전,2023-02-24 20:00,4519
133,대전,2023-02-24 21:00,4371
133,대전,2023-02-24 22:00,4137
133,대전,2023-02-24 23:00,4443
133,대전,2023-02-25 00:00,4355
133,대전,2023-02-25 01:00,4252
133,대전,2023-02-25 02:00,4062
133,대전,2023-02-25 03:00,3742
133,대전,2023-02-25 04:00,3455
133,대전,2023-02-25 05:00,3469
133,대전,2023-02-25 06:00,3043
133,대전,2023-02-25 07:00,2976
133,대전,2023-02-25 08:00,2908
133,대전,2023-02-25 09:00,3315
133,대전,2023-02-25 10:00,3369
133,대전,2023-02-25 11:00,3341
133,대전,2023-02-25 12:00,3216
133,대전,2023-02-25 13:00,3673
133,대전,2023-02-25 14:00,4637
133,대전,2023-02-25 15:00,4317
133,대전,2023-02-25 16:00,4750
133,대전,2023-02-25 17:00,4881
133,대전,2023-02-25 18:00,4873
133,대전,2023-02-25 19:00,4757
133,대전,2023-02-25 20:00,4738
133,대전,2023-02-25 21:00,4771
133,대전,2023-02-25 22:00,4792
133,대전,2023-02-25 23:00,4557
133,대전,2023-02-26 00:00,4125
133,대전,2023-02-26 01:00,4334
133,대전,2023-02-26 02:00,4210
133,대전,2023-02-26 03:00,4508
133,대전,2023-02-26 04:00,4276
133,대전,2023-02-26 05:00,4084
133,대전,2023-02-26 06:00,4016
133,대전,2023-02-26 07:00,3866
133,대전,2023-02-26 08:00,3480
133,대전,2023-02-26 09:00,4079
133,대전,2023-02-26 10:00,4212
133,대전,2023-02-26 11:00,4338
133,대전,2023-02-26 12:00,4592
133,대전,2023-02-26 13:00,4984
133,대전,2023-02-26 14:00,4892
133,대전,2023-02-26 15:00,4963
133,대전,2023-02-26 16:00,4890
133,대전,2023-02-26 17:00,4944
133,대전,2023-02-26 18:00,4891
133,대전,2023-02-26 19:00,4471
133,대전,2023-02-26 20:00,4394
133,대전,2023-02-26 21:00,4157
133,대전,2023-02-26 22:00,4146
133,대전,2023-02-26 23:00,4030
133,대전,2023-02-27 00:00,3513
133,대전,2023-02-27 01:00,3593
133,대전,2023-02-27 02:00,3282
133,대전,2023-02-27 03:00,3226
133,대전,2023-02-27 04:00,3025
133,대전,2023-02-27 05:00,2857
133,대전,2023-02-27 06:00,2830
133,대전,2023-02-27 07:00,2563
133,대전,2023-02-27 08:00,2160
133,대전,2023-02-27 09:00,1939
133,대전,2023-02-27 10:00,2310
133,대전,2023-02-27 11:00,2729
133,대전,2023-02-27 12:00,3224
133,대전,2023-02-27 13:00,4517
133,대전,2023-02-27 14:00,3881
133,대전,2023-02-27 15:00,4859
133,대전,2023-02-27 16:00,4361
133,대전,2023-02-27 17:00,5000
133,대전,2023-02-27 18:00,5000
133,대전,2023-02-27 19:00,3733
133,대전,2023-02-27 20:00,4510
133,대전,2023-02-27 21:00,3710
133,대전,2023-02-27 22:00,3823
133,대전,2023-02-27 23:00,3686
133,대전,2023-02-28 00:00,3142
133,대전,2023-02-28 01:00,2957
133,대전,2023-02-28 02:00,2639
133,대전,2023-02-28 03:00,2193
133,대전,2023-02-28 04:00,1847
